model_id,canonical_family_id,derived_id,variant_id,generation_id,prompt_hash,prompt_text_or_path,parsed_answer,canonical_answer,correct,correct_answer_logprob,entropy,monitor_score,source_experiment_ids
llama3p1_8b_instruct,CM_B_UM_003,,0,llama3p1_8b_instruct:CM_B_UM_003:0:llama_primary_20260616T085448Z,9c6c96f4e1a20faafdc6d5440b814c497f4196aef7dbf397a99c62c3ba765e7b,results/stage6/behavioural_full_rerun/llama_primary_20260616T085448Z.jsonl,24.5 N,24.5 N,,-23.328125,,,"[""stage6_llama_behavioural_full_rerun""]"
llama3p1_8b_instruct,CM_B_UM_003,,1,llama3p1_8b_instruct:CM_B_UM_003:1:llama_primary_20260616T085448Z,b524c4f3bf22c9ba5f17a1e71411813f67044f6c2ec9582db4c8d53ebbd1540a,results/stage6/behavioural_full_rerun/llama_primary_20260616T085448Z.jsonl,24.5 N,24.5 N,,-23.546875,,,"[""stage6_llama_behavioural_full_rerun""]"
llama3p1_8b_instruct,CM_B_UM_003,,2,llama3p1_8b_instruct:CM_B_UM_003:2:llama_primary_20260616T085448Z,92a36ff08aa7bc997b0f41c4f2b1867a3fa2159ff565d2774091efb35b617920,results/stage6/behavioural_full_rerun/llama_primary_20260616T085448Z.jsonl,24.5 N,24.5 N,,-20.890625,,,"[""stage6_llama_behavioural_full_rerun""]"
llama3p1_8b_instruct,CM_B_UM_003,,3,llama3p1_8b_instruct:CM_B_UM_003:3:llama_primary_20260616T085448Z,751b8b43175c22cadfb65f4a3cd25a91cb5175e63ef075955e578a471e74919f,results/stage6/behavioural_full_rerun/llama_primary_20260616T085448Z.jsonl,24.5 N,24.5 N,,-22.96875,,,"[""stage6_llama_behavioural_full_rerun""]"
llama3p1_8b_instruct,CM_B_UM_004,,0,llama3p1_8b_instruct:CM_B_UM_004:0:llama_primary_20260616T085448Z,57fdcc84e2921bf65bd51f13a83aaa5d40605da4111530a9455e804790057462,results/stage6/behavioural_full_rerun/llama_primary_20260616T085448Z.jsonl,1.5 N,14.7 N,,-23.71875,,,"[""stage6_llama_behavioural_full_rerun""]"
llama3p1_8b_instruct,CM_B_UM_004,,1,llama3p1_8b_instruct:CM_B_UM_004:1:llama_primary_20260616T085448Z,eb0f3654a27112dab7932272ac0d2785f3dbc3be8f3e746602296bd3d427b69f,results/stage6/behavioural_full_rerun/llama_primary_20260616T085448Z.jsonl,1.5 N,14.7 N,,-22.765625,,,"[""stage6_llama_behavioural_full_rerun""]"
llama3p1_8b_instruct,CM_B_UM_004,,2,llama3p1_8b_instruct:CM_B_UM_004:2:llama_primary_20260616T085448Z,39594c488668a2e0bc997ecc3e9d95e17ff28017a8559ce2d535e9396d01f650,results/stage6/behavioural_full_rerun/llama_primary_20260616T085448Z.jsonl,1.5 N,14.7 N,,-22.796875,,,"[""stage6_llama_behavioural_full_rerun""]"
llama3p1_8b_instruct,CM_B_UM_004,,3,llama3p1_8b_instruct:CM_B_UM_004:3:llama_primary_20260616T085448Z,ec050b4f904b703d72ecc15e8aaae59b814e6325a8524e894825023c912e17c8,results/stage6/behavioural_full_rerun/llama_primary_20260616T085448Z.jsonl,1.5 N,14.7 N,,-25.203125,,,"[""stage6_llama_behavioural_full_rerun""]"
llama3p1_8b_instruct,CM_B_UM_005,,0,llama3p1_8b_instruct:CM_B_UM_005:0:llama_primary_20260616T085448Z,6a170a0bb219f25e0cac9084666bf14b77d862c3a6a64e52379b2f7d02848bde,results/stage6/behavioural_full_rerun/llama_primary_20260616T085448Z.jsonl,29.4 N,29.4 N,,-22.46875,,,"[""stage6_llama_behavioural_full_rerun""]"
llama3p1_8b_instruct,CM_B_UM_005,,1,llama3p1_8b_instruct:CM_B_UM_005:1:llama_primary_20260616T085448Z,fb7b61602f364da9bc36586785c36872cf57478d008aedf16839c03954884b08,results/stage6/behavioural_full_rerun/llama_primary_20260616T085448Z.jsonl,29.8 N,29.4 N,,-23.5625,,,"[""stage6_llama_behavioural_full_rerun""]"
llama3p1_8b_instruct,CM_B_UM_005,,2,llama3p1_8b_instruct:CM_B_UM_005:2:llama_primary_20260616T085448Z,9ed980841d3937ac2a97f8116c587c84e8609fda8d4f4a311ecb59b0f0b4a352,results/stage6/behavioural_full_rerun/llama_primary_20260616T085448Z.jsonl,29.4 N,29.4 N,,-20.5,,,"[""stage6_llama_behavioural_full_rerun""]"
llama3p1_8b_instruct,CM_B_UM_005,,3,llama3p1_8b_instruct:CM_B_UM_005:3:llama_primary_20260616T085448Z,51672bb273683d6a520615c761f6d155c180bb652c46aba04932d8f07d2150fc,results/stage6/behavioural_full_rerun/llama_primary_20260616T085448Z.jsonl,29.4 N,29.4 N,,-23.84375,,,"[""stage6_llama_behavioural_full_rerun""]"
llama3p1_8b_instruct,CM_B_UM_006,,0,llama3p1_8b_instruct:CM_B_UM_006:0:llama_primary_20260616T085448Z,4125468c3760d0b61f95a7d9d29fbf8e0a482d3b75a69c0443ee6289b3bf9c72,results/stage6/behavioural_full_rerun/llama_primary_20260616T085448Z.jsonl,9.0 N,18 N,,-14.2265625,,,"[""stage6_llama_behavioural_full_rerun""]"
llama3p1_8b_instruct,CM_B_UM_006,,1,llama3p1_8b_instruct:CM_B_UM_006:1:llama_primary_20260616T085448Z,6f51bdf92b85f19863cc38275a8d754d888fb2060c2cb61111dea1892890cec5,results/stage6/behavioural_full_rerun/llama_primary_20260616T085448Z.jsonl,9.0 N,18 N,,-13.8125,,,"[""stage6_llama_behavioural_full_rerun""]"
llama3p1_8b_instruct,CM_B_UM_006,,2,llama3p1_8b_instruct:CM_B_UM_006:2:llama_primary_20260616T085448Z,aa9095b59ba6456a399b6abd052d8e44bf96631febe246cc18f30a3b7e547dcb,results/stage6/behavioural_full_rerun/llama_primary_20260616T085448Z.jsonl,9.0 N,18 N,,-12.609375,,,"[""stage6_llama_behavioural_full_rerun""]"
llama3p1_8b_instruct,CM_B_UM_006,,3,llama3p1_8b_instruct:CM_B_UM_006:3:llama_primary_20260616T085448Z,ff3789649d04f609e84d4f9bae50fc978dfa8de9165fa1fa804ae8745fb5e979,results/stage6/behavioural_full_rerun/llama_primary_20260616T085448Z.jsonl,9.0 N,18 N,,-12.765625,,,"[""stage6_llama_behavioural_full_rerun""]"
llama3p1_8b_instruct,CM_B_UM_007,,0,llama3p1_8b_instruct:CM_B_UM_007:0:llama_primary_20260616T085448Z,9e7c4474716c1483c9d5a5a96c1623c8842af053c3ec5b22e8defe51750aa69d,results/stage6/behavioural_full_rerun/llama_primary_20260616T085448Z.jsonl,17.32 N,9.8 N,,-17.265625,,,"[""stage6_llama_behavioural_full_rerun""]"
llama3p1_8b_instruct,CM_B_UM_007,,1,llama3p1_8b_instruct:CM_B_UM_007:1:llama_primary_20260616T085448Z,c10ede907d156279aab92741d933a45b183a486759a34423b02d956644d7e446,results/stage6/behavioural_full_rerun/llama_primary_20260616T085448Z.jsonl,17.32 N,9.8 N,,-15.421875,,,"[""stage6_llama_behavioural_full_rerun""]"
llama3p1_8b_instruct,CM_B_UM_007,,2,llama3p1_8b_instruct:CM_B_UM_007:2:llama_primary_20260616T085448Z,79ff94df69b39246173ef063db05ad49d298437ca4781bfb4d5118ea015155c5,results/stage6/behavioural_full_rerun/llama_primary_20260616T085448Z.jsonl,17.32 N,9.8 N,,-17.0,,,"[""stage6_llama_behavioural_full_rerun""]"
llama3p1_8b_instruct,CM_B_UM_007,,3,llama3p1_8b_instruct:CM_B_UM_007:3:llama_primary_20260616T085448Z,bedb0af56a8100cca518c113c9e6f71d428ab7055ae294acad5f960336b8484b,results/stage6/behavioural_full_rerun/llama_primary_20260616T085448Z.jsonl,17.32 N,9.8 N,,-15.21875,,,"[""stage6_llama_behavioural_full_rerun""]"
llama3p1_8b_instruct,CM_B_UM_008,,0,llama3p1_8b_instruct:CM_B_UM_008:0:llama_primary_20260616T085448Z,327b29cde840b227cbf1ae571d8d9e238f315cad7b483a5d8959e2d2e1a9e5bc,results/stage6/behavioural_full_rerun/llama_primary_20260616T085448Z.jsonl,9.8 N,19.6 N,,-20.296875,,,"[""stage6_llama_behavioural_full_rerun""]"
llama3p1_8b_instruct,CM_B_UM_008,,1,llama3p1_8b_instruct:CM_B_UM_008:1:llama_primary_20260616T085448Z,2b7800bcb8871109cdcf66a1ad9dd5858c099fdd79069cc3b678ace846cf26f6,results/stage6/behavioural_full_rerun/llama_primary_20260616T085448Z.jsonl,19.6 N,19.6 N,,-20.25,,,"[""stage6_llama_behavioural_full_rerun""]"
llama3p1_8b_instruct,CM_B_UM_008,,2,llama3p1_8b_instruct:CM_B_UM_008:2:llama_primary_20260616T085448Z,50dc94712156d4b9c4c24fd8b7b7bd3bb80d335e1cb4b60a9438a5c6c38fd268,results/stage6/behavioural_full_rerun/llama_primary_20260616T085448Z.jsonl,19.6 N,19.6 N,,-20.296875,,,"[""stage6_llama_behavioural_full_rerun""]"
llama3p1_8b_instruct,CM_B_UM_008,,3,llama3p1_8b_instruct:CM_B_UM_008:3:llama_primary_20260616T085448Z,50793e9f86954d4cc25e875ed3fb0c37936d873ff68333cc6e5914beb50e1aa1,results/stage6/behavioural_full_rerun/llama_primary_20260616T085448Z.jsonl,9.8 N,19.6 N,,-20.265625,,,"[""stage6_llama_behavioural_full_rerun""]"
llama3p1_8b_instruct,CM_B_UM_009,,0,llama3p1_8b_instruct:CM_B_UM_009:0:llama_primary_20260616T085448Z,3b2ee9ac9cef9d9d8a242f807d4023797b30cbd0eb2b06aa79b4e4c696e01793,results/stage6/behavioural_full_rerun/llama_primary_20260616T085448Z.jsonl,11 m/s,11 m/s,,-25.453125,,,"[""stage6_llama_behavioural_full_rerun""]"
llama3p1_8b_instruct,CM_B_UM_009,,1,llama3p1_8b_instruct:CM_B_UM_009:1:llama_primary_20260616T085448Z,47f1bd7b82e8f260022cc6bfe3cd28697bdffdab23a007d4260275483c17f3c4,results/stage6/behavioural_full_rerun/llama_primary_20260616T085448Z.jsonl,11 m/s,11 m/s,,-25.546875,,,"[""stage6_llama_behavioural_full_rerun""]"
llama3p1_8b_instruct,CM_B_UM_009,,2,llama3p1_8b_instruct:CM_B_UM_009:2:llama_primary_20260616T085448Z,5e162822bb83d383f225669463f9a530b11e60de28830c2dd5ee68b28969c19e,results/stage6/behavioural_full_rerun/llama_primary_20260616T085448Z.jsonl,11 m/s,11 m/s,,-25.984375,,,"[""stage6_llama_behavioural_full_rerun""]"
llama3p1_8b_instruct,CM_B_UM_009,,3,llama3p1_8b_instruct:CM_B_UM_009:3:llama_primary_20260616T085448Z,59a5bef7bbd524f6df1fcaaa91a5824ff0bbc74a8ded5d8a53010d986e94d1db,results/stage6/behavioural_full_rerun/llama_primary_20260616T085448Z.jsonl,11 m/s,11 m/s,,-25.84375,,,"[""stage6_llama_behavioural_full_rerun""]"
llama3p1_8b_instruct,CM_B_UM_010,,0,llama3p1_8b_instruct:CM_B_UM_010:0:llama_primary_20260616T085448Z,17057a441276cd13c6b8f0e3e31cdb6135c407d0e50c23215a09ec99cb5ede29,results/stage6/behavioural_full_rerun/llama_primary_20260616T085448Z.jsonl,8.0 m/s,8 m/s,,-21.84375,,,"[""stage6_llama_behavioural_full_rerun""]"
llama3p1_8b_instruct,CM_B_UM_010,,1,llama3p1_8b_instruct:CM_B_UM_010:1:llama_primary_20260616T085448Z,b6744405225dac5801357f780a2b4f183e5f51c316df42ab082370a68f0c5d09,results/stage6/behavioural_full_rerun/llama_primary_20260616T085448Z.jsonl,8.0 m/s,8 m/s,,-21.46875,,,"[""stage6_llama_behavioural_full_rerun""]"
llama3p1_8b_instruct,CM_B_UM_010,,2,llama3p1_8b_instruct:CM_B_UM_010:2:llama_primary_20260616T085448Z,7fd37fd758a574bb8fad5af530790c0d2eceaa6a0121546cfdb197697cf3b16b,results/stage6/behavioural_full_rerun/llama_primary_20260616T085448Z.jsonl,8.0 m/s,8 m/s,,-20.890625,,,"[""stage6_llama_behavioural_full_rerun""]"
llama3p1_8b_instruct,CM_B_UM_010,,3,llama3p1_8b_instruct:CM_B_UM_010:3:llama_primary_20260616T085448Z,8bff42a8f63b4f55f554cc4404785efe6a7a97dceb731a32a2592fa32bcc1a82,results/stage6/behavioural_full_rerun/llama_primary_20260616T085448Z.jsonl,8.0 m/s,8 m/s,,-20.546875,,,"[""stage6_llama_behavioural_full_rerun""]"
llama3p1_8b_instruct,CM_B_UM_011,,0,llama3p1_8b_instruct:CM_B_UM_011:0:llama_primary_20260616T085448Z,6745a3e8795cee0de5c0f4469ae0ac9c4009ba82882e074dfb15595f981bbf19,results/stage6/behavioural_full_rerun/llama_primary_20260616T085448Z.jsonl,14.7 m/s,14.7 m/s,,-24.015625,,,"[""stage6_llama_behavioural_full_rerun""]"
llama3p1_8b_instruct,CM_B_UM_011,,1,llama3p1_8b_instruct:CM_B_UM_011:1:llama_primary_20260616T085448Z,b6c4f8f05fbdb63db549f989a6e3a1be5dcdb4e5b7394d99815d90002a5de646,results/stage6/behavioural_full_rerun/llama_primary_20260616T085448Z.jsonl,14.7 m/s,14.7 m/s,,-24.125,,,"[""stage6_llama_behavioural_full_rerun""]"
llama3p1_8b_instruct,CM_B_UM_011,,2,llama3p1_8b_instruct:CM_B_UM_011:2:llama_primary_20260616T085448Z,414d4251f71625bd7e4a15ef54e69566472ad7b670a9c5c1892736e2fad77759,results/stage6/behavioural_full_rerun/llama_primary_20260616T085448Z.jsonl,14.7 m/s,14.7 m/s,,-26.359375,,,"[""stage6_llama_behavioural_full_rerun""]"
llama3p1_8b_instruct,CM_B_UM_011,,3,llama3p1_8b_instruct:CM_B_UM_011:3:llama_primary_20260616T085448Z,a4ad0b0994e7f10aafcd54f61c9b5d701ee03412bd19172ed1c53a162f3406b5,results/stage6/behavioural_full_rerun/llama_primary_20260616T085448Z.jsonl,14.7 m/s,14.7 m/s,,-24.03125,,,"[""stage6_llama_behavioural_full_rerun""]"
llama3p1_8b_instruct,CM_B_UM_012,,0,llama3p1_8b_instruct:CM_B_UM_012:0:llama_primary_20260616T085448Z,405a0e2d0097e9033a0b9f5ea7c15d0d5f3151e0952d98c80e2df3d9d9d6297a,results/stage6/behavioural_full_rerun/llama_primary_20260616T085448Z.jsonl,1.2 m/s,12 m/s,,-25.0625,,,"[""stage6_llama_behavioural_full_rerun""]"
llama3p1_8b_instruct,CM_B_UM_012,,1,llama3p1_8b_instruct:CM_B_UM_012:1:llama_primary_20260616T085448Z,e527b2f3ccd2a36fbd53a6d66dd736d19c3cb7a7164b5258aef103422453b72a,results/stage6/behavioural_full_rerun/llama_primary_20260616T085448Z.jsonl,1.2 m/s,12 m/s,,-24.734375,,,"[""stage6_llama_behavioural_full_rerun""]"
llama3p1_8b_instruct,CM_B_UM_012,,2,llama3p1_8b_instruct:CM_B_UM_012:2:llama_primary_20260616T085448Z,d235c8cb5e5d3bf9ac57b50c852b873567c0c92243be830322a5d1f42795f38e,results/stage6/behavioural_full_rerun/llama_primary_20260616T085448Z.jsonl,2.4 m/s,12 m/s,,-24.6875,,,"[""stage6_llama_behavioural_full_rerun""]"
llama3p1_8b_instruct,CM_B_UM_012,,3,llama3p1_8b_instruct:CM_B_UM_012:3:llama_primary_20260616T085448Z,327d7e601ba75b263ad2f59f0c7a49305f8f095ce5b2597ea9206f0742267d62,results/stage6/behavioural_full_rerun/llama_primary_20260616T085448Z.jsonl,12 m/s,12 m/s,,-24.71875,,,"[""stage6_llama_behavioural_full_rerun""]"
llama3p1_8b_instruct,CM_B_UM_013,,0,llama3p1_8b_instruct:CM_B_UM_013:0:llama_primary_20260616T085448Z,b7d4c805d7744dead843ce0ad12c5a592f0235d690e037ead2fdccbca6163fb6,results/stage6/behavioural_full_rerun/llama_primary_20260616T085448Z.jsonl,1.0 m/s,3.1416 m/s,,-24.609375,,,"[""stage6_llama_behavioural_full_rerun""]"
llama3p1_8b_instruct,CM_B_UM_013,,1,llama3p1_8b_instruct:CM_B_UM_013:1:llama_primary_20260616T085448Z,ecab877a05a0b73dab0152165bba510310f318e24ed31327955f3e3cacf2d038,results/stage6/behavioural_full_rerun/llama_primary_20260616T085448Z.jsonl,1.0 m/s,3.1416 m/s,,-27.125,,,"[""stage6_llama_behavioural_full_rerun""]"
llama3p1_8b_instruct,CM_B_UM_013,,2,llama3p1_8b_instruct:CM_B_UM_013:2:llama_primary_20260616T085448Z,5a18748d1b658911cc6270b645a09b44e9e80813f62f48ade0c2c56a30a5965f,results/stage6/behavioural_full_rerun/llama_primary_20260616T085448Z.jsonl,,3.1416 m/s,,-24.875,,,"[""stage6_llama_behavioural_full_rerun""]"
llama3p1_8b_instruct,CM_B_UM_013,,3,llama3p1_8b_instruct:CM_B_UM_013:3:llama_primary_20260616T085448Z,8755443ea027715ce9c9a71f20367376b3c16eab8058c77caafa6f139760a78d,results/stage6/behavioural_full_rerun/llama_primary_20260616T085448Z.jsonl,1.0 m/s,3.1416 m/s,,-24.3125,,,"[""stage6_llama_behavioural_full_rerun""]"
llama3p1_8b_instruct,CM_B_UM_014,,0,llama3p1_8b_instruct:CM_B_UM_014:0:llama_primary_20260616T085448Z,cd8bc9538492d95c4ab10d5845d42b88499f52314d59a58aaca10b77a23af7c2,results/stage6/behavioural_full_rerun/llama_primary_20260616T085448Z.jsonl,9.0 m/s,9 m/s,,-20.625,,,"[""stage6_llama_behavioural_full_rerun""]"
llama3p1_8b_instruct,CM_B_UM_014,,1,llama3p1_8b_instruct:CM_B_UM_014:1:llama_primary_20260616T085448Z,635bad7908fe395245ce9a916ec31f6b22f3b77855e2297ef9c13a978f718f3b,results/stage6/behavioural_full_rerun/llama_primary_20260616T085448Z.jsonl,9.0 m/s,9 m/s,,-20.59375,,,"[""stage6_llama_behavioural_full_rerun""]"
llama3p1_8b_instruct,CM_B_UM_014,,2,llama3p1_8b_instruct:CM_B_UM_014:2:llama_primary_20260616T085448Z,e27319ecea74e25ba92d2e299decbdb7eaf7c9af2ccae2b0eb93639781c48e07,results/stage6/behavioural_full_rerun/llama_primary_20260616T085448Z.jsonl,9.0 m/s,9 m/s,,-19.53125,,,"[""stage6_llama_behavioural_full_rerun""]"
llama3p1_8b_instruct,CM_B_UM_014,,3,llama3p1_8b_instruct:CM_B_UM_014:3:llama_primary_20260616T085448Z,b3011881031a6976116a06536730c3251f7191fc540a06139705588dc4def041,results/stage6/behavioural_full_rerun/llama_primary_20260616T085448Z.jsonl,9.0 m/s,9 m/s,,-20.765625,,,"[""stage6_llama_behavioural_full_rerun""]"
llama3p1_8b_instruct,CM_B_UM_015,,0,llama3p1_8b_instruct:CM_B_UM_015:0:llama_primary_20260616T085448Z,2f0cce14cff95a498343ac7e610726c20e83654854ec9cb376d35bbbf17ebdc0,results/stage6/behavioural_full_rerun/llama_primary_20260616T085448Z.jsonl,3.0 A,3.0 A,,-19.703125,,,"[""stage6_llama_behavioural_full_rerun""]"
llama3p1_8b_instruct,CM_B_UM_015,,1,llama3p1_8b_instruct:CM_B_UM_015:1:llama_primary_20260616T085448Z,236bc98c348ed334c62ad2882fd84b784212054ededdcbe1ef79a0751477234e,results/stage6/behavioural_full_rerun/llama_primary_20260616T085448Z.jsonl,3.0 A,3.0 A,,-19.921875,,,"[""stage6_llama_behavioural_full_rerun""]"
llama3p1_8b_instruct,CM_B_UM_015,,2,llama3p1_8b_instruct:CM_B_UM_015:2:llama_primary_20260616T085448Z,b10d17299d133d4945c3fdbde048524cd2176d8fc5444d7b18d326ec7f7e57ab,results/stage6/behavioural_full_rerun/llama_primary_20260616T085448Z.jsonl,3.0 A,3.0 A,,-19.25,,,"[""stage6_llama_behavioural_full_rerun""]"
llama3p1_8b_instruct,CM_B_UM_015,,3,llama3p1_8b_instruct:CM_B_UM_015:3:llama_primary_20260616T085448Z,bc02a87282013207ba359767239c0b3dd6ac22c1ab673d0d265581b3c56d4401,results/stage6/behavioural_full_rerun/llama_primary_20260616T085448Z.jsonl,3.0 A,3.0 A,,-19.78125,,,"[""stage6_llama_behavioural_full_rerun""]"
llama3p1_8b_instruct,CM_B_UM_016,,0,llama3p1_8b_instruct:CM_B_UM_016:0:llama_primary_20260616T085448Z,d5bc6c55fc40abc4dfcb59250e6f4a5666cd79d6b59d1c0102f8d65018170a51,results/stage6/behavioural_full_rerun/llama_primary_20260616T085448Z.jsonl,5.0 A,5.0 A,,-18.234375,,,"[""stage6_llama_behavioural_full_rerun""]"
llama3p1_8b_instruct,CM_B_UM_016,,1,llama3p1_8b_instruct:CM_B_UM_016:1:llama_primary_20260616T085448Z,e72f989c4b16f35fb9fdfcad246d71dfccc578a78bd6b8d6f6222bc46e9d9013,results/stage6/behavioural_full_rerun/llama_primary_20260616T085448Z.jsonl,5.0 A,5.0 A,,-18.140625,,,"[""stage6_llama_behavioural_full_rerun""]"
llama3p1_8b_instruct,CM_B_UM_016,,2,llama3p1_8b_instruct:CM_B_UM_016:2:llama_primary_20260616T085448Z,161114cbb2dcf0ece846de15b05b67b27c931088da41d137b8f1579a2eec1451,results/stage6/behavioural_full_rerun/llama_primary_20260616T085448Z.jsonl,5.0 A,5.0 A,,-17.546875,,,"[""stage6_llama_behavioural_full_rerun""]"
llama3p1_8b_instruct,CM_B_UM_016,,3,llama3p1_8b_instruct:CM_B_UM_016:3:llama_primary_20260616T085448Z,f7de55b77882a5f31fa1bafa4780974269f02eac7f57ff4d32b847158e7f3346,results/stage6/behavioural_full_rerun/llama_primary_20260616T085448Z.jsonl,5.0 A,5.0 A,,-18.359375,,,"[""stage6_llama_behavioural_full_rerun""]"
llama3p1_8b_instruct,CM_B_UM_017,,0,llama3p1_8b_instruct:CM_B_UM_017:0:llama_primary_20260616T085448Z,7c55aed8e8ce3f46a4fd1218163a8560dfb1f068b8adbc22711d0bea4423c651,results/stage6/behavioural_full_rerun/llama_primary_20260616T085448Z.jsonl,3.0 A,3.0 A,,-20.171875,,,"[""stage6_llama_behavioural_full_rerun""]"
llama3p1_8b_instruct,CM_B_UM_017,,1,llama3p1_8b_instruct:CM_B_UM_017:1:llama_primary_20260616T085448Z,ce29a673a8315520202b30bf753d806742b169590dfe2e15358255d3b53b0b27,results/stage6/behavioural_full_rerun/llama_primary_20260616T085448Z.jsonl,3 A,3.0 A,,-20.109375,,,"[""stage6_llama_behavioural_full_rerun""]"
llama3p1_8b_instruct,CM_B_UM_017,,2,llama3p1_8b_instruct:CM_B_UM_017:2:llama_primary_20260616T085448Z,c17a6e5ad8eb7d1b174beb425b4bf4a38dd11f992b2646b6952762dad9eab880,results/stage6/behavioural_full_rerun/llama_primary_20260616T085448Z.jsonl,3.0 A,3.0 A,,-19.390625,,,"[""stage6_llama_behavioural_full_rerun""]"
llama3p1_8b_instruct,CM_B_UM_017,,3,llama3p1_8b_instruct:CM_B_UM_017:3:llama_primary_20260616T085448Z,84b8659ee2f8e26ce9a610630473f2dc935063146ad323551fb60481a04e1bc5,results/stage6/behavioural_full_rerun/llama_primary_20260616T085448Z.jsonl,3 A,3.0 A,,-20.5625,,,"[""stage6_llama_behavioural_full_rerun""]"
llama3p1_8b_instruct,CM_B_UM_018,,0,llama3p1_8b_instruct:CM_B_UM_018:0:llama_primary_20260616T085448Z,e8d7d3639c24ba0ba8b2c9b9599d601802a4304cb160ff97cbad9713a8c5b4d9,results/stage6/behavioural_full_rerun/llama_primary_20260616T085448Z.jsonl,3.0 A,3.0 A,,-20.875,,,"[""stage6_llama_behavioural_full_rerun""]"
llama3p1_8b_instruct,CM_B_UM_018,,1,llama3p1_8b_instruct:CM_B_UM_018:1:llama_primary_20260616T085448Z,ebdc1ee6992f5d8331692b756d29d3ad618b5e1618c49c0ba76e2be83432bc49,results/stage6/behavioural_full_rerun/llama_primary_20260616T085448Z.jsonl,3.0 A,3.0 A,,-21.0625,,,"[""stage6_llama_behavioural_full_rerun""]"
llama3p1_8b_instruct,CM_B_UM_018,,2,llama3p1_8b_instruct:CM_B_UM_018:2:llama_primary_20260616T085448Z,7bb63619f4ca018d6e030958b4f27b7477435f84b41b0bcbb0290ff80307b870,results/stage6/behavioural_full_rerun/llama_primary_20260616T085448Z.jsonl,3.0 A,3.0 A,,-21.609375,,,"[""stage6_llama_behavioural_full_rerun""]"
llama3p1_8b_instruct,CM_B_UM_018,,3,llama3p1_8b_instruct:CM_B_UM_018:3:llama_primary_20260616T085448Z,57625d560908894280787c404d2182b0250873cb5c9cab47eda0e1f5f09d7a1a,results/stage6/behavioural_full_rerun/llama_primary_20260616T085448Z.jsonl,3.0 A,3.0 A,,-20.71875,,,"[""stage6_llama_behavioural_full_rerun""]"
llama3p1_8b_instruct,CM_B_UM_019,,0,llama3p1_8b_instruct:CM_B_UM_019:0:llama_primary_20260616T085448Z,58119c51698e51885b3f4672592908d6960e694143700759adcc593be58fe345,results/stage6/behavioural_full_rerun/llama_primary_20260616T085448Z.jsonl,2.0 A,2.0 A,,-17.828125,,,"[""stage6_llama_behavioural_full_rerun""]"
llama3p1_8b_instruct,CM_B_UM_019,,1,llama3p1_8b_instruct:CM_B_UM_019:1:llama_primary_20260616T085448Z,957f592a76bacec78aebce9879b87207b2154d40c9aff72791f79bad12ceb530,results/stage6/behavioural_full_rerun/llama_primary_20260616T085448Z.jsonl,2.0 A,2.0 A,,-17.234375,,,"[""stage6_llama_behavioural_full_rerun""]"
llama3p1_8b_instruct,CM_B_UM_019,,2,llama3p1_8b_instruct:CM_B_UM_019:2:llama_primary_20260616T085448Z,10f897059fcd860a29c07d242b31fe87eb76b1f670d6549d221bd77a47022caa,results/stage6/behavioural_full_rerun/llama_primary_20260616T085448Z.jsonl,2.0 A,2.0 A,,-16.78125,,,"[""stage6_llama_behavioural_full_rerun""]"
llama3p1_8b_instruct,CM_B_UM_019,,3,llama3p1_8b_instruct:CM_B_UM_019:3:llama_primary_20260616T085448Z,e188b1b51bdc2465ff293fb2178f43e43869de1acab32aca1f04e96cc47eae07,results/stage6/behavioural_full_rerun/llama_primary_20260616T085448Z.jsonl,2.0 A,2.0 A,,-17.125,,,"[""stage6_llama_behavioural_full_rerun""]"
llama3p1_8b_instruct,CM_B_UM_020,,0,llama3p1_8b_instruct:CM_B_UM_020:0:llama_primary_20260616T085448Z,d6690d8ef81f418c8eabf974b1b483afafdaf02b966b56310e1e1f73da9e4da1,results/stage6/behavioural_full_rerun/llama_primary_20260616T085448Z.jsonl,6.0 A,6.0 A,,-18.671875,,,"[""stage6_llama_behavioural_full_rerun""]"
llama3p1_8b_instruct,CM_B_UM_020,,1,llama3p1_8b_instruct:CM_B_UM_020:1:llama_primary_20260616T085448Z,7079d6503a4ac710e03b4131e0a1ebddc52d4355d2d3425b141221c846276a6c,results/stage6/behavioural_full_rerun/llama_primary_20260616T085448Z.jsonl,6.0 A,6.0 A,,-18.21875,,,"[""stage6_llama_behavioural_full_rerun""]"
llama3p1_8b_instruct,CM_B_UM_020,,2,llama3p1_8b_instruct:CM_B_UM_020:2:llama_primary_20260616T085448Z,bba0e3445b806ac60f165b4d1a5a301aecc8f5ede72bc75726b4c33a93801a24,results/stage6/behavioural_full_rerun/llama_primary_20260616T085448Z.jsonl,6.0 A,6.0 A,,-18.5,,,"[""stage6_llama_behavioural_full_rerun""]"
